product_id,title,vendor,tags,category
6535604502637,Hand Sprayer,van der Meer Garden Centre,"['Fungicide', 'Herbicide', 'Pest Control']",Hardware
6764095439055,Translucent Esthetic Wraps™,Kin Professional,"['esthetic wrap', 'kin prof', 'mask', 'translucent']",Hardware
527143206940,Bleed Proof White Opaque Watercolor Paint,Dr. Ph Martin,"['brand-drphmartin', 'Dr. Ph Martin', 'flashsale0621', 'medium', 'medium-artjournaling', 'paint', 'Priority', 'tutorial-fallpumpkin', 'tutorial-fancyfeather', 'tutorial-galaxywolf', 'tutorial-nebula', 'type-paint']",Hardware
4420667932755,Gang Green Kandy,Roth,"['Kandy', 'Roth']",Hardware
4486782550153,Garden Expert Pro,BP Household,[],Hardware
9380533578,BMB Mastered Roller Shutter Door Lock - Keyed Alike,Eurofit Direct,"['bmb-type', 'Cabinet Locks', 'EURO-UNDER-1000', 'Key_Range - Same Number', 'same-number-key-range', 'Tambour Lock', 'tambour-lock-cabinet-locks', 'Type - BMB']",Hardware
1590651224151,Brondell FreshSpa Easy Bidet Toilet Attachment – White,Brondell,"['Bidets', 'brondell']",Hardware
3538214781006,Staple Alien Performance Prebuilt Coils by Coilology,Coilology,"['ACC-TYPE', 'accessory', 'Coilology', 'Coilology Performance Prebuilt Coils', 'Framed Staple Alien', 'Prebuild Coil']",Hardware
2357026979898,Honeycomb Glass,WeCollection Jim's House Store,"['30 Nov (Germany)', '30 Nov (USA)', 'bis-hidden', 'dining', 'ECO', 'mugs and glasses', 'spo-enabled']",Hardware
5155915169926,H&D Handmade Blue Octopus Hand Blown Glass Animal Figurine,Shop For Decor,"['animal decor', 'collectibles', 'gifts', 'glass art', 'glass ball', 'glass decor', 'glass figurines', 'hand blown glass', 'ocean decor', 'octopus', 'seaside decor']",Hardware
6617179333,get gorgeous mirror,YBF Beauty,[],Hardware
4161416233091,Jalapeno Knob - Gold,Hardware,"['Category_Hardware', 'Collection_Food', 'Type_Knob']",Hardware
6986606772417,Norwegian Maple Quarter Round,Shaw,"['Accessories', 'Shaw']",Hardware
5817664766109,MTO: Twin Flame,Jazzedupcosmetics,"['mto', 'nails']",Hardware
6775917445156,Tombstone Bath Bomb,VampireFreaks,"['accessories', 'cosmetics', 'Goth', 'housewares']",Hardware
4852261421187,Octagon Knob-Brass,Emtek,"['$100 - $199', '10 - 14 Days', 'Door Hardware', 'Interior Door Sets', 'Interior Knob & Lever Sets - Cast Brass']",Hardware
6772486597,Imex Phillips Drive Drywall Zinc Screws,Imex,"['Imex', 'Screws & Washers', 'Tools']",Hardware
1434774732843,Molex Battery Terminal Crimper,Sargent,['Crimp Tools'],Hardware
4565351399490,Portable Gripper Panel Carrier,stooree,[],Hardware
4797160226921,Stainless Steel Pinsettes - ALA,ALA - Aqua Lab Aquaria,"['Gardening Tools', 'Planted', 'Stainless Steel']",Hardware
6659134193861,"Fastcap Saw Stache, per foot",Fastcap,"['CNC Router Accessories', 'Fastcap', 'New', 'Table Saw Accessories']",Hardware
4427966808148,Kamikaze MTL Coils,Kamikaze Vaping Ammo,[],Hardware
108916264,Inside Corner Pipe Holder,American Muscle Docks & Fabrication,['hardware'],Hardware
6632104132785,Agreeable Gray,Sherwin-Williams,"['color:Taupe', 'color_slider:2', 'Light']",Hardware
4733183197258,Variety Glass Mystery Bag,EOS,"['1/4 dram', '1/4 drams', '10ml', '10ml glass roller', '10ml glass top', '10ml roller bottle', '3ml', '5ml', '5ml roller', 'bundle', 'daily deal', 'dram', 'mystery', 'mystery bag', 'mystery box', 'sample dram']",Hardware
6779485094048,Abode Safelock Replacement Cartridge,Abode,[],Hardware
5817563873432,We R Memory Cordless Airbrush,We R Memory Keepers,"['1207', '15 Percent', 'Airbrush', 'Coming Soon', 'Everyday Price', 'New Products', 'September 2020', 'Tools', 'Under $20.00', 'We R Memory', 'We R Memory Keepers']",Hardware
2397015736425,CrystalClear Nature's Choice Barley Pellet,CrystalClear,"['meta-2021', 'Pond Clean / Clear']",Hardware
6607534424166,Super B Hex Allen Wrench - Tool,Super B,"['All BMX Brands', 'Allen', 'rcv_live', 'Super B', 'Tools']",Hardware
784873128046,TOPEAK Sport III Floor Pump,Topeak,"['brand_Topeak', 'Pump', 'tools', 'topeak', 'under-10000']",Hardware
4656222830677,SawStop Brass Template Guide Set,SawStop,"['Router Accessories', 'Router Table Accessories']",Hardware
6632875229262,Duravit 'D-Code' Wall Mounted Toilet Set with Seat and Cover,Duravit,"['Accessories_duravit-d-code-toilet-seat-and-cover', 'AT-AUGUP-2021', 'bathroom', 'Bundle', 'Duravit', 'Pergamon', 'Related_copy-of-copy-of-duravit-d-code-vanity-basin-495-mm', 'Related_copy-of-duravit-d-code-vanity-basin-545-mm', 'Related_duravit-d-code-bidet-floor-plus', 'Related_duravit-d-code-bidet-floor-standing', 'Related_duravit-d-code-bidet-wall-mounted-355-x-545-mm', 'Related_duravit-d-code-bidet-wall-mounted-compact-355-x-480-mm', 'Related_duravit-d-code-double-washbasin-double-furniture-washbasin-1200-mm', 'Related_duravit-d-code-handrinse-basin', 'Related_duravit-d-code-handrinse-basin-1', 'Related_duravit-d-code-handrinse-basin-2', 'Related_duravit-d-code-toilet-close-coupled-1', 'Related_duravit-d-code-toilet-close-coupled-2', 'Related_duravit-d-code-toilet-floor-standing', 'Related_duravit-d-code-toilet-floor-standing-3', 'Related_duravit-d-code-toilet-wall-mounted', 'Related_duravit-d-code-toilet-wall-mounted-compact-355-x-480-mm', 'Related_duravit-d-code-vanity-basin-560-mm', 'Related_duravit-d-code-washbasin-650-mm', 'Related_duravit-d-code-washbasin-med-850-mm', 'Related_duravit-sink-d-code-with-overflow-with-tap-platform-underneath-glazed-600-mm', 'Simple', 'Standard', 'Toilets', 'Wall Hung', 'Wall P', 'White', 'With Douche', 'Without Tank']",Hardware
9614009610,Fish Release Tool,Hareline,['Tools'],Hardware
4259289989251,Geyer Gray - One Step Paint,Amy Howard At Home,"['gray', 'grey', 'one step paint', 'paint']",Hardware
1465918062704,Lit Juice Vape Pen - Yocan,Yocan,"['cigalike', 'cigalikes', 'kit', 'kits', 'new', 'new arrival', 'new arrivals', 'new-added', 'new-addition', 'starter kit']",Hardware
1307689386051,Barebones Pruner,BareBones,['promotions'],Hardware
1509616877638,Puj - Soft Infant Tub,Puj,[],Hardware
6861268189382,Survivor Cutter & Knife,CI,['Survivor Cutter & Knife'],Hardware
5626938785942,"Mundial, Bias Tape Maker Set",Checker Distributors,[],Hardware
1566723801124,Jelly Brush,aprilskin.us,['ALL'],Hardware
6616703598676,RYDER Bag Race Pouch,Ryder,"['brand_Ryder', 'park-tool', 'Portable Tools', 'Ryder tools', 'tools', 'under-10000']",Hardware
5101749764229,American Tackle Rubber Gimbals,American Tackle Co.,"['Brand_American Tackle Co.', 'Color_Black', 'Grips_Butt Grip', 'Grips_Gimbal', 'Grips_Saltwater', 'Material_Rubber']",Hardware
1794301952042,Velcro Rubbing Block,VG Auto Paints,"['blocks', 'sanding']",Hardware
4636936765487,Center Release Buckle,Ribbon and Bows Oh My!,['Pet'],Hardware
6077301850304,Mav Glass Ojai Barrel Slitted Puck Recycler (Assorted Colors),MavGlass,[],Hardware
1662505320557,Waterworks Universal Kitchen Strainer in Antique Brass,Waterworks,"['100-250', 'faucets', 'kitchen', 'metal-finish-antique-brass', 'Parts', 'waterworks']",Hardware
1586502991914,Eureka Decking Screw Smooth Shank,Eureka,"['best', 'Decking screws', 'Eureka', 'Google shopping', 'Hardware', 'Rust resistant screw']",Hardware
5703685111961,merrit half link chain links,Merritt,"['chain', 'half link', 'Merritt', 'used']",Hardware
82847858703,Presidium Gold Karat Tester Kit,Presidium,['gem testing equipment'],Hardware
1818729283650,HARD HAT - STANDARD ORANGE - ADJUSTABLE PROTECTION NEW,Unbranded,[],Hardware
4582533202016,Bump Buddy Character Cold Packs,Bump Buddy,"['cold pack', 'first aid', 'ice pack']",Health & Beauty
11594271562,Smart Swab Earwax Remover,originaldeals,['Personal Health'],Health & Beauty
4553776431182,Makeup Revolution Cut Crease Canvas,Revolution Beauty,"['Concealer', 'Face', 'Makeup', 'Revolution Beauty', 'Rs.500 - Rs.999', 'Upto 15%']",Health & Beauty
6721132560577,ST London - Luxurious Mascara,ST London,"['brand_ST London', 'Category_Makeup', 'Eyes_Mascara', 'Price_PKR. 100 - PKR. 3000', 'Sub Category_Eyes']",Health & Beauty
1676837617735,Toppik Hair Fibers Black,Toppik,['Hair fiber'],Health & Beauty
6647928848548,Perth Soap Bergamot Citrus Cleansing Oil,Perth Soap Co.,[],Health & Beauty
8023636169,Zinka Sunscreen Coconut Scented Air Freshener,Zinka,"['Accessories', 'Car', 'Equipment', 'Zinka', 'Zinka Sunscreen Coconut Scented Air Freshener']",Health & Beauty
5715644809382,Ic Berlin Thomas A. Men Eyeglasses,Ic Berlin,"['Eyeglasses', 'Ic Berlin', 'Men Eyeglasses']",Health & Beauty
5382295093406,Poly Nail Extention Gel Kit,mfelectrics,[],Health & Beauty
6670196998293,Premiere Beaute Swarovski Moisturizing & Long-Lasting Crystal Lipstick lipstick,premiere beaute,"['best sellers', 'lipstick', 'Makeup', 'new product', 'swarovski lipstick']",Health & Beauty
4805992480865,Ethique Balancing Shampoo Concentrate – Sorbet – For Oily To Normal Hair,Ethique,"['Ethique', 'Hair Care', 'Health & Beauty', 'Shampoo']",Health & Beauty
5661404725409,Shampoo Bar Set,Tiny Soap Kitchen,[],Health & Beauty
6753927168179,Al-Sabun Aloe Vera & Cucumber Handcrafted Soap,ASN,"['AA', 'cf-type-health-&-beauty', 'mother', 'mothers', 'QA']",Health & Beauty
6961890951357,Innoxa NO BLEED Mositurising Lipstick,Innoxa,"['Authorised Stockist', 'Beauty', 'Brand_Innoxa', 'Category_Makeup', 'Continuity', 'Discover_New Arrival', 'facebook-feed', 'facebook-ok', 'google', 'Lips', 'Type_Lipstick']",Health & Beauty
6035471007893,Chocolate Litty,Prime Beauty,"['BEAUTY', 'Category_At Our Store', 'Category_Beauty', 'Category_Makeup', 'makeup', 'Mission_Cruelty-Free', 'Mission_Female Founded', 'Mission_POC Founded', 'Mission_Vegan', 'Vendor_Type_Brand']",Health & Beauty
2194687557690,Milk Travel Size Body Wash,Archipelago,"['cf-type-body-wash', 'Collection_Milk', 'Fragrance_Milk', 'Product_Type_Body Wash']",Health & Beauty
4174307196985,Kid Strawberry Toothpaste,Jason,"['Amazon', 'Brand_Jason', 'new2', 'Preferences_Flouride free', 'Preferences_No Artificial color', 'Preferences_Organic ingredients', 'Preferences_Paraben free', 'Preferences_SLS/SLES free', 'Price range_Under $10.00', 'Product Type_Toothpaste']",Health & Beauty
4440764416083,Blue Ridge Bar Soap,Fulton & Roark,"['Bar Soap', 'Billy', 'blue ridge', 'BodyHair', 'second_image_text: Sandalwood| Sage| Amber']",Health & Beauty
151838752794,Ecstacy Lip Pencil,Melt Cosmetics,"['#meltecstacy', 'filter-Ultra-Matte', 'filter-Vegan', 'heading-Lip Pencils', 'type-Allday/Everyday Ultra Matte Lip Liner']",Health & Beauty
5220054237229,Matte Legend Lipstick,Avon True,"['all_make_up', 'atehs_top_picks', 'gifts', 'gifts_by_recipient', 'gifts_category', 'gifts_for_her', 'lip stick', 'lips', 'lipstick', 'makeup_gifts', 'prism lipstick', 'valentines']",Health & Beauty
7045448990914,Rosemary Lavender Beeswax Salve,Savannah Bee Company,"['10/21', 'gifts', 'Health & Beauty']",Health & Beauty
2520312709184,Stay Sexy,Sucreabeille,"['food', 'gourmand', 'House Blends', 'My Favorite Murder Collection', 'Pop Culture', 'unisex']",Health & Beauty
6020814602394,"Shesha Ayurveda Karpooradi Thailam, Pain Relief Massage Oil",SHESHA AYURVEDA,"['5%', 'All Skin Types', 'Ayurvedic', 'Brand_Shesha Ayurveda', 'Massage Oil', 'Pain Relief Oil', 'Shesha Ayurveda', 'Shop_Massage Oil', 'Skin Type_All Skin Types']",Health & Beauty
6598336872532,Eylure Pro-Lash Lash Tint Dark Brown,Eylure,"['eylure', 'false-eyelashes', 'newbie']",Health & Beauty
6095402827960,Golden Hour Body Glow,Salt By Hendrix,['Vegan Friendly'],Health & Beauty
2063286206579,VELVETEEN METAL MATTE,GA-DE,"['active', 'bfcm19', 'lips', 'lipstick', 'promotion valid', 'stud17', 'try-on', 'VELVETEEN MATTE LIP COLOR', 'VELVETEEN METAL MATTE', 'YGroup_1345_velveteen', 'אדום', 'אודם', 'אודמים', 'ליפ גלוס', 'ליפגלוס', 'ליפסטיק', 'מטאלי']",Health & Beauty
4779042504798,Ahava Purifying Dead Sea Mud Soap,Ahava,"['ahava', 'Bar Soap', 'Body', 'dead sea mud', 'Less than $25']",Health & Beauty
4687054372948,SaltyGirl Beauty Multi-Stick - Melissa,SaltyGirl Beauty,[],Health & Beauty
1924590895169,Intelli-Razor,Tumble Cat,"['Health and Beauty', 'intelligent', 'razor', 'rr_track_beauty', 'rr_track_household', 'shaving']",Health & Beauty
4902340034596,Belt Support Care Health Brace Physio Decompression Back Relief,Golonzo,"['Back', 'Belt', 'Braces', 'Care Health', 'Muscle Pain Relief', 'Pain Relief', 'Relief', 'Support', 'Supports', 'Supports & Braces']",Health & Beauty
4803193667661,Lip Genius Doll Glass Diamond Shine Lip Gloss,Doll 10,"['240', 'cocoa butter', 'coconut oil', 'hyaluronic acid', 'jojoba', 'makeup', 'mango butter', 'peptides', 'sweet almond oil', 'vitamin c', 'vitamin e', 'watermelon', 'YCRF_Lips']",Health & Beauty
5511264075926,Lux Hair Remover Kit,Shop5736339 Store,[],Health & Beauty
6973654204580,CHARMED - UC'S BEAR PIGMENT,Unicorn Cosmetics,['beautyblender'],Health & Beauty
4126853005354,Hotlanta Lip Gloss,garb2ART Cosmetics,"['garb2ART', 'Lip Gloss', 'Makeup', 'New']",Health & Beauty
545452458045,PHR Professional Mini/Travel Size Product - Rejuvenating Conditioner,PHR Professional,"['conditioner', 'hair care', 'travel']",Health & Beauty
4832582533181,ISLAND MIMOSA BODY WASH,Hand in Hand Soap,['NO-DROPSHIP'],Health & Beauty
4823630118986,Cedarwood Natural Deodorant (Baking Soda Free),Goat Milk Stuff,"['Discontinue Skin Care', 'watch']",Health & Beauty
6841186418854,Sweet Goodness Body Oil,IRAWO BEAUTY,"['bath oil', 'bathandbodyoil', 'body oil', 'massage']",Health & Beauty
7067616248007,Mermaid Whipped Shaving Soap,AMNH Skin Care,"['new', 'nov-2021']",Health & Beauty
4362081828923,Graz - Pale Rose,Dick Moby,"['bioacetate', 'color-pale-rose', 'womens']",Health & Beauty
4684421234765,LE PETIT PRINCE - Tear Free Mild Shampoo,Le Petit Prince,['mild shampoo'],Health & Beauty
4571197112371,MOBB Foldable Knee Walker,MOBB Health Care,['Brand_MOBB Healthcare'],Health & Beauty
405265303,Professional Hair Gel,Creative Professional Hair Tools,"['hair care', 'men', 'treatment and styling']",Health & Beauty
3967952355403,Double Ended Toe Nail Corrector Tool,Glamza,[],Health & Beauty
5810404032669,Pumpkin Spice Massage Oil,Eclectic Lady,"['Autumn Fragrances', 'Bakery Scents', 'handcrafted', 'handmade', 'Harvest Fragrances', 'Hypoallergenic', 'Massage Oil', 'Organic Jojoba Oil', 'Pumpkin', 'Pumpkin Spice', 'Spice', 'Sweet Almond Oil']",Health & Beauty
4774650806351,غوجي كريم للبشرة هندلز جاردن - Hendel's Garden Goji Revitalizing Cream,Hendel's Garden,"['Ant-Wrinkle cream', 'Anti Wrinkles', 'Whitening', 'تبييض', 'جوجي', 'غوجي', 'غوجي كريم']",Health & Beauty
10961056079,Deluxe Metal Handle Comb,Premium Blends,"['Combs', 'IS', 'Out Of Stock', 'Premium Blends', 'Sold Out', 'Tools and Accessories']",Health & Beauty
3507986989158,Harmonie Carrot Anti Impurities Balm Face Cream,QEI+,"['Face Cream', 'QEI+']",Health & Beauty
7301490770083,Garnier Naturals Hair Color,Garnier,"['brand__garnier', 'collection_2__hair color', 'collection_3__', 'collection__hair care', 'collection_target_audience__hair care-women', 'color__undefined', 'imported_from_sheet', 'material__undefined', 'mor', 'price__0_200', 'product_type__hair care', 'product_type_target_audience__hair care-women', 'target_audience__women']",Health & Beauty
3668631617610,Zinc Blue Moon Natural Deodorant Jar,Primal Pit Paste | P3 Pure LLC,[],Health & Beauty
6558274977991,Beach Bum + Glo (Tinted Sunblock),Lavender Thorne,"['Faire', 'Ready to Ship']",Health & Beauty
5005171916859,Profusion Cosmetics Highlight & Contour Palette II,Profusion Cosmetics,['normal price'],Health & Beauty
5173318123655,Pulse+GLO Sheet Masks,Georgia Louise,"['Brand: Georgia Louise', 'Concerns: Acne + Blemishes', 'Concerns: Dehydration', 'Concerns: Fine Lines + Wrinkles', 'Concerns: Loss of Firmness', 'Concerns: Redness + Rosacea', 'Customer Picks', 'Discount - Affiliate: 20% and lower Allowed', 'Discount - Affiliate: 21% and up Allowed', 'Discount: 20% and lower Allowed', 'Discount: 21% and up Allowed', 'Discount: Welcome 16% and Up Allowed', 'Formulation: Mask', 'Ingredient Type: Gluten Free', 'Ingredient Type: Paraben Free', 'Ingredient Type: Phthalate Free', 'Ingredient Type: Sulfate Free', 'Mens', 'Product:Discontinued', 'Sale', 'Skin Care', 'Skin Care: Masks', 'Skin Care: Sheet Masks', 'Skin Type: Combination', 'Skin Type: Dry', 'Skin Type: Normal', 'Skin Type: Oily', 'Skin Type: Sensitive']",Health & Beauty
6883339534491,Poodle Dogs White & Black Victorian Color Art Decorative Pill Box,Coastal Colors,['Health Care'],Health & Beauty
5819667710109,Drag Eyelashes Moscow,The Drag Queen Closet,['False Eyelashes'],Health & Beauty
4664894029905,"Massage, Body & Bath Oil",Indie + Mae,['Body Oil'],Health & Beauty
4179371720785,COLOUR UP Colour Protection Hair Bath,Oway,"['Coloured Hair', 'Shampoo']",Health & Beauty
6569268543584,Lip Chic - Damask,Chantecaille,"['damask', 'disable_penguin', 'honeysuckle', 'jarul', 'lantana', 'limited', 'limited edition', 'limited_edition', 'lip chic', 'red juniper']",Health & Beauty
4418660433975,BeautyPRO Tip Eyeliner Makeup Brush,BeautyPRO,"['Makeup', 'Makeup: Brushes and Tools']",Health & Beauty
1326789820485,"File, Buff & Shine Electronic Home Nail Care Kit",Deals Club,['nails'],Health & Beauty
419560456196,Crystal Glow Power Shimmer Body Lotion,Pacifica,"['bath-body', 'body-lotion', 'crystal', 'crystals', 'ipsy-exclusion', 'product-feed', 'recycle', 'watermelon']",Health & Beauty
4337996038205,Acne Daily Cream,Zoya Cosmetics,"['cosmetics', 'mitra', 'permata', 'spo-default', 'spo-disabled']",Health & Beauty
6697813344345,BF. Lineless,Bassam Fattouh,"['Bassam Fattouh', 'Face Primer', 'LBP Cosmetics', 'Makeup', 'Primer']",Health & Beauty
8796592265,Clearance Infinity Eye Pencil,MB,"['box-printable', 'BuildYourSavings', 'Clearance', 'eye', 'Eye Liner', 'Eye Pencil', 'Eyes', 'infinity', 'Makeup', 'marchmadnesspencil', 'pencil', 'product-printable']",Health & Beauty
3895507320877,Matey Gloss,Stay Golden Cosmetics,"['spo-default', 'spo-enabled']",Health & Beauty
6646294610087,Sand Beach Cocoa Butter,Maine Island Soap,"['Bar Soap', 'Bar Soap for sensitive skin', 'Body soap', 'Made in Maine', 'Maine Island Soap', 'Maine Soap', 'Palm free', 'Palm Oil Free Soap', 'Palm wax', 'Palm-Oil Free', 'Unscented']",Health & Beauty
3658483531881,HUDA BEAUTY - Rouge à lèvres mat Power Bullet - HONEYMOON -,Zwine Store,[],Health & Beauty
4654971289675,No Lipstick Lipstick,Perricone MD,"['::updated on 2020-08-26::', 'channel::borderX', 'channel::online-store', 'channel::pinterest', 'channel::socialmedia', 'collection::lips', 'collection::lipstick', 'collection::makeup', 'filter::brand_Perricone MD', 'filter::color_red', 'filter::price_0 - 50', 'filter::type_Lipstick']",Health & Beauty
397926411,Melancholy Relief,The Dragontree Apothecary,"['Feeling Moody', 'fomo-ignore', 'Hidden recommendation', 'Mood Funk', 'Remedy', 'Tinctures', 'Wholesale']",Health & Beauty
4432845111383,"Sea Of Spa Light Day Cream, moisturizing cream that helps to balance skin’s moisture level",Sea of Spa,"['moisturizer', 'skin care', 'skincare']",Health & Beauty
1458593398899,Cherry Body Oil (Unisex),Incense Pro,"['$4.00 - $7.00', 'Body Oil', 'Inspired Body Oil']",Health & Beauty
1316679581781,SOURCE PURE - Balancing Aromatic Cream,Ingrid Millet,"['day care', 'Europe', 'Ingrid Millet', 'night care', 'skin care']",Health & Beauty
5403214020769,Amazing Eyebrow Waterproof Stamp,RapBlue,"['Affordable price', 'best', 'Best great affordable price', 'best price', 'best Price ever', 'Best Price product', 'best price products', 'best product', 'Best Product Store', 'Best Products', 'Best Products on the market', 'Best Purchase', 'Best quality Products', 'Better than amazon', 'Better than ebay', 'Easy to use', 'Easy to use product', 'ga', 'great product', 'Great purchase', 'High Quality', 'High quality products', 'New arrival', 'New manufactured', 'New products', 'Only Best price products', 'Only high quality products', 'Only the best high quality easy to use best optimized reliable price products', 'RapBlue products', 'Reliable price', 'Sale', 'The best price on google', 'The Best product on google', 'The best product on the market', 'The best quality product on google']",Health & Beauty
4560043114574,Disney Frozen Anna'S Make-Up Bag,Markwins,"['Discontinued', 'Kits', 'Makeup', 'Makeup bag', 'Markwins', 'Rs.500 - Rs.999']",Health & Beauty
6123528913092,Say So - OFÉLIA,OFÉLIA,[],Health & Beauty
4515844587563,FINATE  Silver Purple Electric Nail Drill Kit Prol Gel Polish Nail File Brush Grinder Machine,brainydeal,"['Brand_fitnate', 'Nail Care', 'Price_2_$25 to $50']",Health & Beauty
8633975825,Pure Naturals - Color Protect Shampoo,Pure Naturals,"['Natural Hair care', 'Natural Herbal shampoo']",Health & Beauty
395269406749,Natural Fairness Serum,Clear Nature,"['Els PW 1283', 'Whitening Serum']",Health & Beauty
6488736563349,Sherbet Lemon Lip Scrub,Cosmetic Bath Bombs,"['bath-body', 'cosmetic-bath-bombs', 'under-25']",Health & Beauty
4337967628403,Comfortable Nail Art Pillow Hand Holder Cushion Plastic & Silicone Cushion Nail Arm Rest Manicure Accessories Tool Pink,DINO,[],Health & Beauty
4804257513557,Cicaplast Lips Barrier Repairing Balm,La Roche-Posay,"['Europe', 'La Roche-Posay', 'lip care', 'new', 'skin care']",Health & Beauty
3506300190822,By Vilain - Shampoo Rush,By Vilain,"['72hrs', 'Cabello', 'Cosméticos', 'Oferta', 'Shampoo']",Health & Beauty
4445894410301,BioAqua Hydrolyzed Pearl Sleeping Mask,Prima Boutique,"['FACE', 'FACE MASKS', 'HONEY RELAX', 'MASKS & SERUMS', 'Redness / Sensitivity']",Health & Beauty
4467694043238,Advantage II Dog Flea & Lice Treatment,Bayer,"['BreedSize_Large Breed', 'BreedSize_Medium Breed', 'BreedSize_Small Breed', 'BreedSize_Toy Breed', 'Dog', 'DogHealthCareBrand_Advantage', 'DogHealthCareCategory_Flea & Tick', 'DogHealthCareHealthConsideration_Skin & Coat', 'Flea & Tick', 'Health Care', 'Lifestage_Adult Dog', 'Lifestage_Puppy', 'Lifestage_Senior Dog', 'not-on-sale']",Health & Beauty
1071281729,Aroma Senses - Rejuvenate Spray,iloveza.com,"['50ml', 'amber', 'antioxidant', 'aroma', 'aroma senses', 'aromatherapy', 'awaken', 'blends', 'bott', 'fatty acids', 'glass', 'instant', 'kinesiology', 'love', 'oil', 'packaged', 'pick me up', 'plant oil', 'plant oil extracts', 'products', 'pure', 'rejuvenate', 'revive', 'senses', 'spray', 'vitamins']",Health & Beauty
4158314512482,Whoo Bichup Soonwhan Essence Set,The History of Whoo,"['Brand_The History of Whoo', 'Brand_The History of WhooType_Gift Set', 'Concern_Aging_Essence', 'Concern_Sensitive_Essence', 'Event_Mothers Day', 'WHOO SALE', 'Whoo_Bichup']",Health & Beauty
1409888550990,Australis Metallix Cream Eyeshadow,Australis,"['10extra', '30% - 50%', '480.00', '487.00', '562.00', '600.00', '675.00', '750.00', '999secnew', '999secnewnew', 'Australis', 'Country of Origin: Taiwan', 'Csk 21', 'Eyes', 'Eyeshadow', 'Factory Outlet Final', 'FO-449', 'FO_449', 'Hok50', 'Makeup Treat', 'Under 500']",Health & Beauty
502872836,Complete Antioxidant,Environ,[],Health & Beauty
9645430671,Blać Cosmetics | Blush - Barely Mauve,The Styling Room,"['Beauty', 'Blać Cosmetics', 'Brand_Blać Cosmetics', 'discount_blacklist', 'makeup', 'Pink', 'points_blacklist', 'SALE', 'SPR/SUM16']",Health & Beauty
4355409576071,"Bitten High-Pigment, Silk Matte Lipstick",Orange Shadow,['Pink'],Health & Beauty
6960046801086,Temple Zafu Meditation Cushion in Brocade,Buddha Groove,"['Active', 'Cushion', 'Meditation', 'Tools']",Health & Beauty
4335149678705,Bio-Active Deodorant,Madara,"['character:Clean', 'character:Organic', 'character:Vegan', 'clean', 'Deodorant', 'notsale', 'organic', 'origin:Latvia', 'Subcategorie:Deodorant', 'vegan']",Health & Beauty
4977874043017,Collagen Sheet Mask,The Latest Scoop,"['060821_BEAUTY', 'finalsale', 'Health & Beauty', 'MD2021', 'VDAYOWN']",Health & Beauty
5256367800479,Make Him Wait a Day,AILA,"['Aila', 'Nail']",Health & Beauty
218433189,Silicone Applicator,Orglamix,['Makeup Brushes'],Health & Beauty
1552207249442,Nude 'Tude Palette,theBalm,"['Eyeshadow', 'Eyeshadow Palette']",Health & Beauty
6649947750477,Biodegradable Silk Dental Floss,Flosspot,"['Dental Floss', 'Flosspot', 'Shop By Type_Dental Floss', 'Shop By Value_Vegan']",Health & Beauty
6609960796241,NARS The Veil Cheek Palette,Nars,"['30-50', 'beauty', 'Brand_Nars', 'Category_Makeup', 'Face', 'facebook-feed', 'facebook-ok', 'google', 'makeup', 'nars', 'newgenoapay', 'newmay21', 'Type_Blusher']",Health & Beauty
4678383992941,Anti-naked Invisible Chest Patch,macroshopmall,[],Health & Beauty
5489565040792,Gardie,Shauns California,"['color-bistre-to-topaz', 'color-black', 'color-garnet', 'color-maya-blue-tort', 'color-snow-leopard', 'eyeglasses', 'style-unisex', 'style-women', 'unisex', 'women', 'womens', 'ws_exclusive', 'ws_group', 'ws_group:consignment_fair', 'ws_group:consignment_generous', 'ws_group:iris', 'ws_group:key_consignment', 'ws_group:rx_buyer', 'ws_group:wholesale']",Health & Beauty
5134489518124,Pet Lover White & Bright,Pet Lover,"['499-1000', '499-999', 'cf-vendor-pet-lover', 'dogs', 'pet-lover', 'shampoo', 'under-499']",Health & Beauty
4707491446868,Body Sponge,Sunday Rain,['Sunday Rain'],Health & Beauty
4418792259639,Refectocil Mini Starter Kit,RefectoCil,"['Beauty', 'Beauty: Tinting', 'Makeup', 'Makeup: Eyes', 'Makeup: Eyes: Eyelash/Eyebrow Tinting', 'Makeup: Eyes: Eyelash/Eyebrow Tinting: Tints']",Health & Beauty
6600274575495,Natio Naturally Nude Lip Colour,Natio,"['Beauty & Cosmetics', 'Lipstick']",Health & Beauty
4779591893086,Natural Anise Oil by Ayurveda,Ayurveda,['offer'],Health & Beauty
6782584783057,Smith Optics Preston Eyeglasses Dark Havana / Clear Lens,Smith Optics,"['beverly-hills-eyewear', 'Eyeglasses', 'Lens_Clear', 'Men', 'New_Arrival', 'plastic', 'Rectangular', 'soldout']",Health & Beauty
11444444309,Vanilla Blackberry Deodorant,Lavanila,[],Health & Beauty
722039472180,Hair Serum Bergamot Geranium,Hysses,"['Bergamot Geranium', 'Hair', 'Hair Serum', 'Normal Scalp', 'Oil Control', 'Oily Scalp']",Health & Beauty
6544737606,Ambrosia Bar Soap,Hermitage Handcrafted Soap,"['brand_Hermitage Handcrafted Soap', 'ensemble_Warm Welcome', 'experience_Mature & Refined', 'feature_Olive Oil (Castile)', 'name_Ambrosia', 'type_Bar Soap', 'type_Soap & Personal Care']",Health & Beauty
